YEAR,MONTH,DAY,LABORATORY,SOURCE,SP,N_SAMPLE,SHIP_TYPE,TOTAL_WEIGHT,SAMPLE_WEIGHT,PORT,GEAR,LENGTH,FREQUENCY
2016,8,19,ILO,SEGUIMIENTO,x,91,LANCHA,1000,17.2,MORRO SAMA,CERCO,26,4
2016,8,19,ILO,SEGUIMIENTO,x,91,LANCHA,1000,17.2,MORRO SAMA,CERCO,27,1
2016,8,19,ILO,SEGUIMIENTO,x,91,LANCHA,1000,17.2,MORRO SAMA,CERCO,28,1
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,16,4
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,17,7
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,18,11
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,19,16
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,20,20
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,21,32
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,22,41
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,23,9
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,24,6
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,25,4
2016,9,27,ILO,SEGUIMIENTO,x,92,LANCHA,500,21.6,MORRO SAMA,CERCO,26,2
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,13,1
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,14,2
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,15,1
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,16,3
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,17,4
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,18,19
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,19,23
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,20,24
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,21,29
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,22,17
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,23,16
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,24,9
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,25,2
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,26,1
2016,2,19,CALLAO,SEGUIMIENTO,x,93,LANCHA,200,17.8,CALLAO,CERCO,27,1
2016,6,28,CALLAO,SEGUIMIENTO,x,94,LANCHA,360,24.1,CALLAO,CERCO,21,3
2016,6,28,CALLAO,SEGUIMIENTO,x,94,LANCHA,360,24.1,CALLAO,CERCO,22,18
2016,6,28,CALLAO,SEGUIMIENTO,x,94,LANCHA,360,24.1,CALLAO,CERCO,23,32
2016,6,28,CALLAO,SEGUIMIENTO,x,94,LANCHA,360,24.1,CALLAO,CERCO,24,31
2016,6,28,CALLAO,SEGUIMIENTO,x,94,LANCHA,360,24.1,CALLAO,CERCO,25,19
2016,6,28,CALLAO,SEGUIMIENTO,x,94,LANCHA,360,24.1,CALLAO,CERCO,26,9
2016,6,28,CALLAO,SEGUIMIENTO,x,94,LANCHA,360,24.1,CALLAO,CERCO,27,3
2016,6,28,CALLAO,SEGUIMIENTO,x,94,LANCHA,360,24.1,CALLAO,CERCO,28,1
2016,6,28,CALLAO,SEGUIMIENTO,x,94,LANCHA,360,24.1,CALLAO,CERCO,29,1
2016,5,21,CALLAO,SEGUIMIENTO,x,95,LANCHA,900,18,CALLAO,CERCO,13,1
2016,5,21,CALLAO,SEGUIMIENTO,x,95,LANCHA,900,18,CALLAO,CERCO,14,8
2016,5,21,CALLAO,SEGUIMIENTO,x,95,LANCHA,900,18,CALLAO,CERCO,15,32
2016,5,21,CALLAO,SEGUIMIENTO,x,95,LANCHA,900,18,CALLAO,CERCO,16,53
2016,5,21,CALLAO,SEGUIMIENTO,x,95,LANCHA,900,18,CALLAO,CERCO,17,70
2016,5,21,CALLAO,SEGUIMIENTO,x,95,LANCHA,900,18,CALLAO,CERCO,18,38
2016,5,21,CALLAO,SEGUIMIENTO,x,95,LANCHA,900,18,CALLAO,CERCO,19,22
2016,5,21,CALLAO,SEGUIMIENTO,x,95,LANCHA,900,18,CALLAO,CERCO,20,7
2016,5,21,CALLAO,SEGUIMIENTO,x,95,LANCHA,900,18,CALLAO,CERCO,21,2
2016,5,21,CALLAO,SEGUIMIENTO,x,95,LANCHA,900,18,CALLAO,CERCO,23,1
2016,7,23,CALLAO,SEGUIMIENTO,x,96,LANCHA,400,11.5,CALLAO,CERCO,14,3
2016,7,23,CALLAO,SEGUIMIENTO,x,96,LANCHA,400,11.5,CALLAO,CERCO,15,5
2016,7,23,CALLAO,SEGUIMIENTO,x,96,LANCHA,400,11.5,CALLAO,CERCO,16,17
2016,7,23,CALLAO,SEGUIMIENTO,x,96,LANCHA,400,11.5,CALLAO,CERCO,17,34
2016,7,23,CALLAO,SEGUIMIENTO,x,96,LANCHA,400,11.5,CALLAO,CERCO,18,31
2016,7,23,CALLAO,SEGUIMIENTO,x,96,LANCHA,400,11.5,CALLAO,CERCO,19,21
2016,7,23,CALLAO,SEGUIMIENTO,x,96,LANCHA,400,11.5,CALLAO,CERCO,20,18
2016,7,23,CALLAO,SEGUIMIENTO,x,96,LANCHA,400,11.5,CALLAO,CERCO,21,4
2016,7,23,CALLAO,SEGUIMIENTO,x,96,LANCHA,400,11.5,CALLAO,CERCO,22,3
2016,7,23,CALLAO,SEGUIMIENTO,x,96,LANCHA,400,11.5,CALLAO,CERCO,23,1
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,12,2
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,13,28
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,14,45
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,15,19
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,16,18
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,17,11
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,18,10
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,19,19
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,20,17
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,21,15
2016,10,23,CALLAO,SEGUIMIENTO,x,97,LANCHA,240,12,CALLAO,CERCO,22,2
2016,4,17,CALLAO,SEGUIMIENTO,x,98,ZAPATO,120,18,CALLAO,CORTINA,21,2
2016,4,17,CALLAO,SEGUIMIENTO,x,98,ZAPATO,120,18,CALLAO,CORTINA,22,2
2016,4,17,CALLAO,SEGUIMIENTO,x,98,ZAPATO,120,18,CALLAO,CORTINA,23,4
2016,4,17,CALLAO,SEGUIMIENTO,x,98,ZAPATO,120,18,CALLAO,CORTINA,24,8
2016,4,17,CALLAO,SEGUIMIENTO,x,98,ZAPATO,120,18,CALLAO,CORTINA,25,8
2016,4,17,CALLAO,SEGUIMIENTO,x,98,ZAPATO,120,18,CALLAO,CORTINA,26,17
2016,4,17,CALLAO,SEGUIMIENTO,x,98,ZAPATO,120,18,CALLAO,CORTINA,27,17
2016,4,17,CALLAO,SEGUIMIENTO,x,98,ZAPATO,120,18,CALLAO,CORTINA,28,9
2016,4,17,CALLAO,SEGUIMIENTO,x,98,ZAPATO,120,18,CALLAO,CORTINA,29,3
2016,4,17,CALLAO,SEGUIMIENTO,x,98,ZAPATO,120,18,CALLAO,CORTINA,30,2
2016,4,10,ILO,SEGUIMIENTO,x,99,LANCHA,2800,12.75,ILO,CERCO,20,3
2016,4,10,ILO,SEGUIMIENTO,x,99,LANCHA,2800,12.75,ILO,CERCO,21,12
2016,4,10,ILO,SEGUIMIENTO,x,99,LANCHA,2800,12.75,ILO,CERCO,22,15
2016,4,10,ILO,SEGUIMIENTO,x,99,LANCHA,2800,12.75,ILO,CERCO,23,27
2016,4,10,ILO,SEGUIMIENTO,x,99,LANCHA,2800,12.75,ILO,CERCO,24,46
2016,4,10,ILO,SEGUIMIENTO,x,99,LANCHA,2800,12.75,ILO,CERCO,25,24
2016,4,10,ILO,SEGUIMIENTO,x,99,LANCHA,2800,12.75,ILO,CERCO,26,11
2016,4,10,ILO,SEGUIMIENTO,x,99,LANCHA,2800,12.75,ILO,CERCO,27,2
2016,4,10,ILO,SEGUIMIENTO,x,99,LANCHA,2800,12.75,ILO,CERCO,28,2
2016,8,17,HUACHO,SEGUIMIENTO,x,100,CHALANA,90,18,VEGUETA,CORTINA,16,1
2016,8,17,HUACHO,SEGUIMIENTO,x,100,CHALANA,90,18,VEGUETA,CORTINA,17,5
2016,8,17,HUACHO,SEGUIMIENTO,x,100,CHALANA,90,18,VEGUETA,CORTINA,18,30
2016,8,17,HUACHO,SEGUIMIENTO,x,100,CHALANA,90,18,VEGUETA,CORTINA,19,49
2016,8,17,HUACHO,SEGUIMIENTO,x,100,CHALANA,90,18,VEGUETA,CORTINA,20,43
2016,8,17,HUACHO,SEGUIMIENTO,x,100,CHALANA,90,18,VEGUETA,CORTINA,21,25
2016,8,17,HUACHO,SEGUIMIENTO,x,100,CHALANA,90,18,VEGUETA,CORTINA,22,17
2016,8,17,HUACHO,SEGUIMIENTO,x,100,CHALANA,90,18,VEGUETA,CORTINA,23,2
2016,8,17,HUACHO,SEGUIMIENTO,x,100,CHALANA,90,18,VEGUETA,CORTINA,24,3
2016,8,17,HUACHO,SEGUIMIENTO,x,100,CHALANA,90,18,VEGUETA,CORTINA,25,1
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,20,2
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,21,1
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,22,8
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,23,9
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,24,10
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,25,6
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,26,4
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,27,8
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,28,2
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,29,1
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,30,4
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,31,5
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,32,2
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,33,6
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,34,2
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,35,2
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,36,1
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,37,2
2016,1,27,CAMANA,SEGUIMIENTO,x,101,,20,20,ISLAY,CORTINA,39,1
2016,2,26,CAMANA,SEGUIMIENTO,x,102,,12,12,ISLAY,CORTINA,19,2
2016,2,26,CAMANA,SEGUIMIENTO,x,102,,12,12,ISLAY,CORTINA,21,5
2016,2,26,CAMANA,SEGUIMIENTO,x,102,,12,12,ISLAY,CORTINA,22,7
2016,2,26,CAMANA,SEGUIMIENTO,x,102,,12,12,ISLAY,CORTINA,23,4
2016,2,26,CAMANA,SEGUIMIENTO,x,102,,12,12,ISLAY,CORTINA,24,8
2016,2,26,CAMANA,SEGUIMIENTO,x,102,,12,12,ISLAY,CORTINA,25,8
2016,2,26,CAMANA,SEGUIMIENTO,x,102,,12,12,ISLAY,CORTINA,26,6
2016,2,26,CAMANA,SEGUIMIENTO,x,102,,12,12,ISLAY,CORTINA,27,7
2016,2,26,CAMANA,SEGUIMIENTO,x,102,,12,12,ISLAY,CORTINA,28,4
2016,2,26,CAMANA,SEGUIMIENTO,x,102,,12,12,ISLAY,CORTINA,31,1
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,20,4
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,21,6
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,22,8
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,23,23
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,24,15
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,25,17
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,26,14
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,27,7
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,28,1
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,29,2
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,30,1
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,31,3
2016,2,27,CAMANA,SEGUIMIENTO,x,103,,26,26,ISLAY,CORTINA,32,2
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,20,4
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,21,12
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,22,18
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,23,15
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,24,12
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,25,18
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,26,14
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,27,8
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,28,11
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,29,16
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,30,14
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,31,2
2016,3,18,CAMANA,SEGUIMIENTO,x,104,,33,33,ISLAY,CORTINA,32,3
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,19,1
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,20,6
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,21,13
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,22,13
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,23,16
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,24,13
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,25,1
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,26,3
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,27,2
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,28,5
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,29,3
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,30,2
2016,3,22,CAMANA,SEGUIMIENTO,x,105,,15,15,ISLAY,CORTINA,33,1
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,18,1
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,19,2
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,20,5
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,21,16
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,22,18
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,23,22
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,24,21
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,25,10
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,26,10
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,27,2
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,28,4
2016,4,12,CAMANA,SEGUIMIENTO,x,106,,20,20,ISLAY,CORTINA,29,1
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,21,10
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,22,15
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,23,11
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,24,16
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,25,7
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,26,10
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,27,16
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,28,18
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,29,15
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,30,6
2016,4,27,CAMANA,SEGUIMIENTO,x,107,,28,28,ISLAY,CORTINA,31,2
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,18,1
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,20,1
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,21,3
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,22,9
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,23,5
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,24,8
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,25,11
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,26,9
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,27,7
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,28,6
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,29,5
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,31,1
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,32,1
2016,5,16,CAMANA,SEGUIMIENTO,x,108,,17,17,ISLAY,CORTINA,34,1
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,20,3
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,21,6
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,22,16
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,23,15
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,24,20
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,25,12
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,26,16
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,27,13
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,28,13
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,29,3
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,30,4
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,31,1
2016,5,29,CAMANA,SEGUIMIENTO,x,109,,40,40,ISLAY,CORTINA,33,1
2016,6,20,CAMANA,SEGUIMIENTO,x,110,,15,15,ISLAY,CORTINA,23,4
2016,6,20,CAMANA,SEGUIMIENTO,x,110,,15,15,ISLAY,CORTINA,24,11
2016,6,20,CAMANA,SEGUIMIENTO,x,110,,15,15,ISLAY,CORTINA,25,11
2016,6,20,CAMANA,SEGUIMIENTO,x,110,,15,15,ISLAY,CORTINA,26,5
2016,6,20,CAMANA,SEGUIMIENTO,x,110,,15,15,ISLAY,CORTINA,27,5
2016,6,20,CAMANA,SEGUIMIENTO,x,110,,15,15,ISLAY,CORTINA,28,7
2016,6,20,CAMANA,SEGUIMIENTO,x,110,,15,15,ISLAY,CORTINA,29,1
2016,6,20,CAMANA,SEGUIMIENTO,x,110,,15,15,ISLAY,CORTINA,30,3
2016,6,20,CAMANA,SEGUIMIENTO,x,110,,15,15,ISLAY,CORTINA,36,1
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,20,2
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,22,4
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,23,7
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,24,10
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,25,15
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,26,6
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,27,12
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,28,15
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,29,18
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,30,7
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,31,4
2016,7,18,CAMANA,SEGUIMIENTO,x,111,,29,29,ISLAY,CORTINA,32,6
2016,7,19,CAMANA,SEGUIMIENTO,x,112,,15,15,ISLAY,CORTINA,21,3
2016,7,19,CAMANA,SEGUIMIENTO,x,112,,15,15,ISLAY,CORTINA,22,5
2016,7,19,CAMANA,SEGUIMIENTO,x,112,,15,15,ISLAY,CORTINA,23,15
2016,7,19,CAMANA,SEGUIMIENTO,x,112,,15,15,ISLAY,CORTINA,24,19
2016,7,19,CAMANA,SEGUIMIENTO,x,112,,15,15,ISLAY,CORTINA,25,15
2016,7,19,CAMANA,SEGUIMIENTO,x,112,,15,15,ISLAY,CORTINA,26,10
2016,7,19,CAMANA,SEGUIMIENTO,x,112,,15,15,ISLAY,CORTINA,27,1
2016,7,19,CAMANA,SEGUIMIENTO,x,112,,15,15,ISLAY,CORTINA,28,1
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,21,3
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,22,5
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,23,8
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,24,9
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,25,5
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,26,7
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,27,8
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,28,4
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,29,1
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,30,2
2016,8,17,CAMANA,SEGUIMIENTO,x,113,,15,15,ISLAY,CORTINA,38,1
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,20,10
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,21,12
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,22,20
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,23,28
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,24,32
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,25,25
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,26,18
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,27,25
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,28,12
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,29,8
2016,9,18,CAMANA,SEGUIMIENTO,x,114,,53,53,ISLAY,CORTINA,30,8
2016,9,25,CAMANA,SEGUIMIENTO,x,115,,15,15,ISLAY,CORTINA,19,1
2016,9,25,CAMANA,SEGUIMIENTO,x,115,,15,15,ISLAY,CORTINA,22,3
2016,9,25,CAMANA,SEGUIMIENTO,x,115,,15,15,ISLAY,CORTINA,23,15
2016,9,25,CAMANA,SEGUIMIENTO,x,115,,15,15,ISLAY,CORTINA,24,12
2016,9,25,CAMANA,SEGUIMIENTO,x,115,,15,15,ISLAY,CORTINA,25,10
